Particcipant,sample1_1,sample1_2,sample1_3,sample1_4,sample1_5,sample1_6,sample1_7,sample1_8,sample2_1,sample2_2,sample2_3,sample2_4,sample2_5,sample2_6,sample2_7,sample2_8,sample3_1,sample3_2,sample3_3,sample3_4,sample3_5,sample3_6,sample3_7,sample3_8,sample4_1,sample4_2,sample4_3,sample4_4,sample4_5,sample4_6,sample4_7,sample4_8,sample5_1,sample5_2,sample5_3,sample5_4,sample5_5,sample5_6,sample5_7,sample5_8,sample6_1,sample6_2,sample6_3,sample6_4,sample6_5,sample6_6,sample6_7,sample6_8,sample7_1,sample7_2,sample7_3,sample7_4,sample7_5,sample7_6,sample7_7,sample7_8,sample8_1,sample8_2,sample8_3,sample8_4,sample8_5,sample8_6,sample8_7,sample8_8,sample9_1,sample9_2,sample9_3,sample9_4,sample9_5,sample9_6,sample9_7,sample9_8,sample10_1,sample10_2,sample10_3,sample10_4,sample10_5,sample10_6,sample10_7,sample10_8,sample11_1,sample11_2,sample11_3,sample11_4,sample11_5,sample11_6,sample11_7,sample11_8,sample12_1,sample12_2,sample12_3,sample12_4,sample12_5,sample12_6,sample12_7,sample12_8
3,0.76799826,0.614393092,0.692225032,0.244899795,0.506220219,0.602233392,10.17728253,2.045888237,1.27094061,1.009254875,1.199324833,5.3318684,0.979910742,0.984700364,16.5652785,25.84519815,1.188772537,0.968367997,1.066023166,4.055147122,0.893927914,0.942791426,15.95729124,21.91809464,1.480638916,1.178129952,1.380630231,5.316311784,1.099483124,1.15092326,19.38575989,25.82360438,-0.655049717,-0.792672352,-0.436021429,-0.144722493,-0.822949011,-0.798442399,-0.020594486,-0.018019471,4.0405949,5.000463928,3.74258791,3.490407977,4.900275997,5.043251794,2.23209015,2.238179662,1.615290034,1.018595402,1.438380054,28.42882063,0.960225063,0.969634806,274.4084519,667.9742676,0.622654898,0.622654898,0.622654898,0.622654898,0.622654898,0.622654898,0.622654898,0.622654898,1.801434425,1.801434425,1.801434425,1.801434425,1.801434425,1.801434425,1.801434425,1.801434425,-917361.701,-917361.701,-917361.701,-917361.701,-917361.701,-917361.701,-917361.701,-917361.701,-714.313891102723-781.709300050007i,-714.313891102723-781.709300050007i,-714.313891102723-781.709300050007i,-714.313891102723-781.709300050007i,-714.313891102723-781.709300050007i,-714.313891102723-781.709300050007i,-714.313891102723-781.709300050007i,-714.313891102723-781.709300050007i,0.69241857,0.438386106,0.602039718,8.926707031,0.381810196,0.418372491,118.6959894,210.6221731
3,0.686640196,0.647996635,0.770814212,-0.418545548,0.636618953,0.619993461,0.983835228,6.696121296,1.342865737,1.036758282,1.111366819,5.733173986,0.957661901,0.980835071,27.60457762,23.18552293,1.15975597,0.965460714,1.14151534,4.405731299,0.909548126,0.922895035,21.41638136,19.64575182,1.503479742,1.21911307,1.348884016,5.725696202,1.146787385,1.157062708,27.51241388,24.04454402,0.382109114,0.404319913,-0.388297783,-0.36823753,0.450583656,0.381288532,-0.84951396,0.178953225,1.895814748,2.410687788,2.155006281,2.666915013,2.585851155,2.376090007,3.105084326,2.480661809,1.803288388,1.074867736,1.235136206,32.86928396,0.917116316,0.962037437,762.0127056,537.5684734,0.297817803,0.297817803,0.297817803,0.297817803,0.297817803,0.297817803,0.297817803,0.297817803,3.318158619,3.318158619,3.318158619,3.318158619,3.318158619,3.318158619,3.318158619,3.318158619,-1238914.946,-1238914.946,-1238914.946,-1238914.946,-1238914.946,-1238914.946,-1238914.946,-1238914.946,-571.316142228643-781.880662439449i,-571.316142228643-781.880662439449i,-571.316142228643-781.880662439449i,-571.316142228643-781.880662439449i,-571.316142228643-781.880662439449i,-571.316142228643-781.880662439449i,-571.316142228643-781.880662439449i,-571.316142228643-781.880662439449i,0.713946302,0.469416511,0.574671429,10.35444896,0.415371027,0.422847901,239.0714838,182.6011374
3,0.820141125,0.804705351,0.789769875,0.492887426,0.830977058,0.767397762,-19.15158915,20.58719637,1.461262042,1.283179917,1.191635788,6.606285063,1.239223937,1.245824763,29.79976539,22.98144964,1.290290696,1.156027656,1.246520642,5.358206113,1.135572463,1.114994193,28.76179053,25.08956391,1.670620095,1.510309087,1.425644591,6.598451887,1.487955285,1.458993,35.32366854,30.78616636,0.4140505,0.489372568,-0.294515011,-0.716365067,0.518325733,0.510168135,0.156136339,0.157244445,2.035305519,2.459023009,2.543993259,2.662756241,2.680748468,2.535832236,2.342237334,2.815729175,2.135286757,1.646550698,1.419995852,43.64300233,1.535675965,1.55207934,888.0260176,528.1470277,0.234503231,0.234503231,0.234503231,0.234503231,0.234503231,0.234503231,0.234503231,0.234503231,3.953506633,3.953506633,3.953506633,3.953506633,3.953506633,3.953506633,3.953506633,3.953506633,-2145585.716,-2145585.716,-2145585.716,-2145585.716,-2145585.716,-2145585.716,-2145585.716,-2145585.716,-623.171251068445-770.630263773043i,-623.171251068445-770.630263773043i,-623.171251068445-770.630263773043i,-623.171251068445-770.630263773043i,-623.171251068445-770.630263773043i,-623.171251068445-770.630263773043i,-623.171251068445-770.630263773043i,-623.171251068445-770.630263773043i,0.881507047,0.720447033,0.641937768,13.75164003,0.699278455,0.672321196,394.0959651,299.3516183
3,1.517223975,1.293543012,1.310808581,1.615106255,1.297737652,1.316028767,-1.826945491,15.22864346,1.183150406,1.271982388,1.221756998,5.23233924,1.298449229,1.269150147,38.10115297,20.81344798,1.619823789,1.484328117,1.501829864,4.378255738,1.50059514,1.499426664,31.23261465,18.31938941,1.921120401,1.810621974,1.788592338,5.456066476,1.832133373,1.824798658,37.99360704,25.72300733,0.010751175,0.115309783,0.160176582,-1.492904015,0.116512102,0.111721032,0.276509315,1.007058922,2.450581038,2.781882634,3.589996503,5.192218826,2.776285334,2.750450027,2.222909185,3.34123194,1.399844884,1.617939196,1.492690163,27.37737392,1.6859704,1.610742095,1451.697858,433.1996169,0.255585937,0.255585937,0.255585937,0.255585937,0.255585937,0.255585937,0.255585937,0.255585937,4.411588936,4.411588936,4.411588936,4.411588936,4.411588936,4.411588936,4.411588936,4.411588936,-2079704.506,-2079704.506,-2079704.506,-2079704.506,-2079704.506,-2079704.506,-2079704.506,-2079704.506,-668.326597644764-674.43675713253i,-668.326597644764-674.43675713253i,-668.326597644764-674.43675713253i,-668.326597644764-674.43675713253i,-668.326597644764-674.43675713253i,-668.326597644764-674.43675713253i,-668.326597644764-674.43675713253i,-668.326597644764-674.43675713253i,1.165680562,1.035442437,1.010399491,9.402204497,1.060192086,1.051720387,455.9615468,208.984722
3,0.706919296,0.639007673,0.712468092,0.450834003,0.652411294,0.687778219,21.39014213,-7.090798262,1.961030119,2.000352197,2.158767177,3.580016841,2.034433543,2.017546881,29.40163144,17.98793375,1.868014774,1.813960294,1.952420323,2.968662419,1.847149969,1.852036716,29.31605628,13.08270518,2.077222442,2.0923629,2.265149044,3.59416937,2.128781756,2.123965342,36.26476734,19.26855465,-0.657915458,-0.597979196,-0.690926588,0.189728903,-0.583157133,-0.623208478,-0.091514779,-1.246678657,2.290865238,2.487024288,2.832037807,2.319838275,2.459339405,2.496471868,1.815064492,3.851303651,3.845639127,4.001408913,4.660275725,12.81652058,4.13891984,4.070495417,864.4559313,323.5657606,0.235671697,0.235671697,0.235671697,0.235671697,0.235671697,0.235671697,0.235671697,0.235671697,5.499743998,5.499743998,5.499743998,5.499743998,5.499743998,5.499743998,5.499743998,5.499743998,-1634403.01,-1634403.01,-1634403.01,-1634403.01,-1634403.01,-1634403.01,-1634403.01,-1634403.01,-609.653439200843-619.665495520791i,-609.653439200843-619.665495520791i,-609.653439200843-619.665495520791i,-609.653439200843-619.665495520791i,-609.653439200843-619.665495520791i,-609.653439200843-619.665495520791i,-609.653439200843-619.665495520791i,-609.653439200843-619.665495520791i,1.362813665,1.382752365,1.620555662,4.080068588,1.43130658,1.424837189,430.3274982,117.4973335
3,-1.967413535,-2.080982258,-2.225155114,-0.885467438,-2.094514163,-2.095448903,-3.747988568,-14.88636958,2.391527673,2.79291599,3.131648557,3.779886204,2.85405378,2.85441425,30.60420445,20.83098388,2.75511621,3.032403002,3.399801319,3.270542287,3.079543735,3.073142511,26.29731511,18.71181495,3.089454406,3.474040746,3.831540534,3.867583112,3.531000532,3.531844091,30.71207055,25.53605296,0.460975686,0.286714566,0.37550682,0.276470934,0.27177542,0.245790556,0.748720651,-0.579176396,2.496537019,2.286015282,2.16440874,2.240856876,2.293687182,2.279898181,2.285366294,2.192093418,5.719404609,7.800379725,9.807222683,14.28753972,8.14562298,8.147680711,936.6173299,433.9298893,0.336465468,0.336465468,0.336465468,0.336465468,0.336465468,0.336465468,0.336465468,0.336465468,3.920573837,3.920573837,3.920573837,3.920573837,3.920573837,3.920573837,3.920573837,3.920573837,-1504699.624,-1504699.624,-1504699.624,-1504699.624,-1504699.624,-1504699.624,-1504699.624,-1504699.624,-549.803419775764-681.454629100313i,-549.803419775764-681.454629100313i,-549.803419775764-681.454629100313i,-549.803419775764-681.454629100313i,-549.803419775764-681.454629100313i,-549.803419775764-681.454629100313i,-549.803419775764-681.454629100313i,-549.803419775764-681.454629100313i,3.146823082,4.049636085,4.668706724,4.724430764,4.120017168,4.143173141,314.4029705,206.9016304
3,-2.153833862,-2.591941061,-2.861061623,-0.768796846,-2.620073816,-2.608146215,-14.36673351,-7.624009689,3.053021996,3.212759486,3.309408577,4.311011301,3.274479197,3.309847654,16.78356941,16.74912446,3.343859222,3.620980308,3.873239875,3.652202696,3.668085412,3.696226233,18.58716373,10.60454455,3.726388047,4.118016846,4.364737866,4.362151817,4.183527683,4.203638068,22.04213268,18.34208931,0.457941373,0.348583372,0.430137215,-0.152089811,0.331534995,0.341457109,0.263040543,-1.620583884,2.036393462,1.958117949,1.964910008,2.115052336,1.941932751,1.942830967,1.768609223,4.720418952,9.320943311,10.32182352,10.95218513,18.58481844,10.72221401,10.95509149,281.6882021,280.5331703,0.403286744,0.403286744,0.403286744,0.403286744,0.403286744,0.403286744,0.403286744,0.403286744,3.147987413,3.147987413,3.147987413,3.147987413,3.147987413,3.147987413,3.147987413,3.147987413,-764588.3147,-764588.3147,-764588.3147,-764588.3147,-764588.3147,-764588.3147,-764588.3147,-764588.3147,-531.835784335804-772.726456857701i,-531.835784335804-772.726456857701i,-531.835784335804-772.726456857701i,-531.835784335804-772.726456857701i,-531.835784335804-772.726456857701i,-531.835784335804-772.726456857701i,-531.835784335804-772.726456857701i,-531.835784335804-772.726456857701i,4.386061776,5.357887137,6.019658118,6.009746725,5.52952915,5.582929086,155.9207519,106.1719907
3,-0.095690522,-0.394973545,-0.466999871,0.069758304,-0.402804998,-0.38609776,1.618274864,0.666910796,2.655327637,2.781419242,2.796715244,3.889498021,2.824692218,2.845530044,14.08477991,7.82086266,1.877738223,1.871257837,1.87605318,3.12146182,1.889746191,1.914973284,11.41215966,5.503118209,2.646500158,2.798374162,2.824469634,3.874660764,2.842149451,2.860393413,14.12180534,7.818261902,-1.181118712,-1.288294617,-1.292439341,-0.561473304,-1.289183488,-1.264813849,-0.729606466,-0.450568561,3.573688083,3.700128437,3.684642913,2.994739078,3.701150872,3.655935756,3.20776376,4.698557229,7.050764861,7.736293002,7.821616155,15.12819485,7.978886125,8.097041231,198.3810252,61.16589275,0.643763079,0.643763079,0.643763079,0.643763079,0.643763079,0.643763079,0.643763079,0.643763079,1.914061576,1.914061576,1.914061576,1.914061576,1.914061576,1.914061576,1.914061576,1.914061576,-213256.7693,-213256.7693,-213256.7693,-213256.7693,-213256.7693,-213256.7693,-213256.7693,-213256.7693,-569.796425249104-755.853535812015i,-569.796425249104-755.853535812015i,-569.796425249104-755.853535812015i,-569.796425249104-755.853535812015i,-569.796425249104-755.853535812015i,-569.796425249104-755.853535812015i,-569.796425249104-755.853535812015i,-569.796425249104-755.853535812015i,2.212148098,2.473329337,2.519673142,4.741616658,2.551315725,2.584175022,62.98052722,19.30553584
3,0.861390709,0.656553133,0.599051072,0.921356244,0.636235968,0.637040993,-7.089241387,-8.095200596,0.626064402,0.546806272,0.513068801,2.708106324,0.536581564,0.531518435,19.56020441,13.49631517,0.921410692,0.724123737,0.675849906,2.305062204,0.697676523,0.700941621,16.86346269,11.8906842,1.063409527,0.853045205,0.787408775,2.850356488,0.83092172,0.828306052,20.73215906,15.6919456,-0.491212117,-0.410819669,-0.257935685,-0.193891166,-0.288673109,-0.385673683,-0.273095118,-0.432704255,2.855876819,2.847362624,2.32878458,3.289777712,2.608732987,2.692389026,2.041580382,2.785993065,0.391956636,0.298997099,0.263239595,7.333839862,0.287919775,0.282511847,382.6015964,182.1505232,0.461720873,0.461720873,0.461720873,0.461720873,0.461720873,0.461720873,0.461720873,0.461720873,2.592677782,2.592677782,2.592677782,2.592677782,2.592677782,2.592677782,2.592677782,2.592677782,-564790.3637,-564790.3637,-564790.3637,-564790.3637,-564790.3637,-564790.3637,-564790.3637,-564790.3637,-571.547299751336-723.525729723401i,-571.547299751336-723.525729723401i,-571.547299751336-723.525729723401i,-571.547299751336-723.525729723401i,-571.547299751336-723.525729723401i,-571.547299751336-723.525729723401i,-571.547299751336-723.525729723401i,-571.547299751336-723.525729723401i,0.357521652,0.229868793,0.195826243,2.566052899,0.218118846,0.216734044,135.8112783,77.78016765
3,0.780317945,0.599560037,0.575813641,0.693341382,0.592506491,0.576550423,-7.116098572,-3.169183992,0.88784965,0.428861019,0.627181361,3.653928446,0.410208165,0.413822671,22.67849871,30.59662043,1.04110877,0.600139474,0.731564463,3.041410539,0.592651499,0.577810949,20.35115263,21.91678607,1.179371413,0.736161881,0.849585741,3.704855397,0.719721612,0.708731594,23.68272161,30.63930681,-0.856201653,0.533054396,-0.570380057,0.02005502,0.591640923,0.524362842,0.228888668,1.844752636,4.118782646,2.005909004,2.509754725,2.640930856,2.162060132,1.944051639,1.988462149,6.176435119,0.788277,0.183921774,0.393356459,13.35119309,0.168270739,0.171249203,514.3143037,936.153182,0.303676367,0.303676367,0.303676367,0.303676367,0.303676367,0.303676367,0.303676367,0.303676367,3.682308702,3.682308702,3.682308702,3.682308702,3.682308702,3.682308702,3.682308702,3.682308702,-1430762.017,-1430762.017,-1430762.017,-1430762.017,-1430762.017,-1430762.017,-1430762.017,-1430762.017,-598.056113585498-712.294663195006i,-598.056113585498-712.294663195006i,-598.056113585498-712.294663195006i,-598.056113585498-712.294663195006i,-598.056113585498-712.294663195006i,-598.056113585498-712.294663195006i,-598.056113585498-712.294663195006i,-598.056113585498-712.294663195006i,0.439310496,0.173820588,0.227973736,4.335237045,0.168331133,0.161243245,177.1469709,296.5024305
3,0.193279819,0.252484261,0.343286659,-0.543631066,0.274946393,0.254093517,5.177077544,0.4298378,0.911036605,0.14038654,0.788694794,4.516807925,0.151815492,0.123085058,17.77888399,28.40251331,0.740124954,0.255247682,0.727777539,4.066984678,0.275997196,0.254107083,15.48940105,18.33019009,0.92777022,0.288617856,0.857291308,4.531574944,0.313784229,0.282122685,18.44945005,28.29284574,0.194556174,0.487375857,-0.298529041,0.320151147,0.05914978,0.58594156,-0.1929698,2.082867975,3.500735458,3.969598548,2.062430452,1.915389291,2.770690972,3.33931419,2.079057207,6.98099569,0.829987696,0.019708381,0.622039478,20.40155383,0.023047944,0.015149932,316.0887159,806.7027625,0.279235262,0.279235262,0.279235262,0.279235262,0.279235262,0.279235262,0.279235262,0.279235262,3.374361136,3.374361136,3.374361136,3.374361136,3.374361136,3.374361136,3.374361136,3.374361136,-1101545.018,-1101545.018,-1101545.018,-1101545.018,-1101545.018,-1101545.018,-1101545.018,-1101545.018,-651.049932530836-761.901477298601i,-651.049932530836-761.901477298601i,-651.049932530836-761.901477298601i,-651.049932530836-761.901477298601i,-651.049932530836-761.901477298601i,-651.049932530836-761.901477298601i,-651.049932530836-761.901477298601i,-651.049932530836-761.901477298601i,0.271863712,0.026309753,0.232127839,6.485877187,0.031098011,0.025138908,107.5071223,252.8271153
3,0.340358281,0.233996476,0.35655504,-0.867751457,0.232753753,0.240040409,4.887849324,1.562246869,0.669353134,0.147181299,0.829577157,4.527539064,0.150803269,0.119476952,16.96368842,13.98128293,0.652988725,0.244342684,0.792272936,3.953866691,0.238755834,0.241140305,14.54330431,11.40163569,0.748546295,0.276124541,0.899926588,4.592266889,0.277011635,0.267919481,17.58902877,14.01304708,-0.830690383,-0.709565788,-0.414516293,0.426928739,-0.42577178,-0.263584466,0.115134921,0.603393245,3.051814525,2.541759738,2.033891531,2.167773444,2.006587286,2.235927446,2.065975975,2.344172237,0.448033618,0.021662335,0.688198259,20.49860997,0.022741626,0.014274742,287.7667249,195.4762723,0.307723345,0.307723345,0.307723345,0.307723345,0.307723345,0.307723345,0.307723345,0.307723345,3.161134425,3.161134425,3.161134425,3.161134425,3.161134425,3.161134425,3.161134425,3.161134425,-402805.4147,-402805.4147,-402805.4147,-402805.4147,-402805.4147,-402805.4147,-402805.4147,-402805.4147,-587.914810950085-695.470265961877i,-587.914810950085-695.470265961877i,-587.914810950085-695.470265961877i,-587.914810950085-695.470265961877i,-587.914810950085-695.470265961877i,-587.914810950085-695.470265961877i,-587.914810950085-695.470265961877i,-587.914810950085-695.470265961877i,0.176973287,0.024081326,0.255790583,6.660772906,0.024236305,0.022671433,97.71339567,62.02054197
3,0.472184811,0.233999551,0.287414052,0.19162309,0.212103955,0.232383683,10.93645788,10.89502498,0.423561763,0.144006782,0.602861005,3.724325338,0.118976714,0.112078999,14.81225407,9.957551943,0.518588943,0.241582338,0.534066099,2.813254761,0.217055234,0.233483579,15.93189311,12.48394775,0.633197613,0.274461575,0.66570547,3.714462883,0.242963374,0.257806482,18.36484928,14.7332102,0.155861636,-0.447540946,-0.226785793,0.075968673,-0.024403318,0.058665929,-0.405645336,-0.131128715,2.182563616,2.474043938,3.015509085,3.102236357,3.266804317,2.771921122,2.477320307,2.960538709,0.179404567,0.020737953,0.363441391,13.87059922,0.014155458,0.012561702,219.4028706,99.1528407,0.337859866,0.337859866,0.337859866,0.337859866,0.337859866,0.337859866,0.337859866,0.337859866,2.988766722,2.988766722,2.988766722,2.988766722,2.988766722,2.988766722,2.988766722,2.988766722,-435028.1824,-435028.1824,-435028.1824,-435028.1824,-435028.1824,-435028.1824,-435028.1824,-435028.1824,-533.760053059736-628.584282073365i,-533.760053059736-628.584282073365i,-533.760053059736-628.584282073365i,-533.760053059736-628.584282073365i,-533.760053059736-628.584282073365i,-533.760053059736-628.584282073365i,-533.760053059736-628.584282073365i,-533.760053059736-628.584282073365i,0.126633592,0.023792139,0.139969896,4.357751213,0.018644554,0.020992205,106.5234253,68.55910769
3,0.043421673,0.156907623,0.196159857,-0.167423276,0.143400216,0.144963428,2.809419376,3.755608137,0.32093295,0.118357726,0.278885057,2.421893995,0.093905807,0.105417214,15.63096027,9.043296322,0.256847981,0.164349974,0.278662542,1.943100709,0.148248063,0.149213347,14.24057136,8.185444253,0.322592555,0.196258438,0.340056301,2.418067189,0.171207289,0.178994379,15.82026086,9.75893148,0.650822168,0.280510025,0.104213983,-0.341187063,-0.271682044,0.341503294,-0.026040357,0.020764396,2.504768715,2.991530055,2.718384609,2.750188505,2.528666335,2.957504998,1.593386291,1.89859231,0.102997959,0.014008551,0.077776875,5.865570524,0.008818301,0.011112789,244.3269189,81.78120837,0.309077416,0.309077416,0.309077416,0.309077416,0.309077416,0.309077416,0.309077416,0.309077416,3.722654814,3.722654814,3.722654814,3.722654814,3.722654814,3.722654814,3.722654814,3.722654814,-247710.7249,-247710.7249,-247710.7249,-247710.7249,-247710.7249,-247710.7249,-247710.7249,-247710.7249,-603.46078360358-585.068230997418i,-603.46078360358-585.068230997418i,-603.46078360358-585.068230997418i,-603.46078360358-585.068230997418i,-603.46078360358-585.068230997418i,-603.46078360358-585.068230997418i,-603.46078360358-585.068230997418i,-603.46078360358-585.068230997418i,0.032904586,0.012165424,0.036523471,1.846745778,0.009366785,0.010120098,79.12269821,30.0797986
3,0.06342588,0.074895719,0.0869053,-0.505400745,0.06402789,0.059061077,-8.612276404,-3.136623192,0.274909051,0.076992103,0.263179358,2.151910958,0.061007351,0.06503652,7.18720191,5.436786991,0.235955587,0.090047791,0.222597805,1.774109347,0.069207022,0.070063004,9.585645171,5.038139309,0.281065877,0.107191915,0.27616335,2.202135085,0.088271902,0.087660655,11.1989825,6.257992118,0.022278127,-0.054847086,0.238257041,-0.092295676,0.65159841,0.122341346,0.40542655,0.340821386,2.159196353,2.875614126,2.432027809,2.846189704,3.91845264,2.067081683,2.750423924,3.377568456,0.075574986,0.005927784,0.069263374,4.630720772,0.003721897,0.004229749,51.6558713,29.55865279,0.342011838,0.342011838,0.342011838,0.342011838,0.342011838,0.342011838,0.342011838,0.342011838,3.225385739,3.225385739,3.225385739,3.225385739,3.225385739,3.225385739,3.225385739,3.225385739,-106631.4408,-106631.4408,-106631.4408,-106631.4408,-106631.4408,-106631.4408,-106631.4408,-106631.4408,-577.671908237081-562.649684753631i,-577.671908237081-562.649684753631i,-577.671908237081-562.649684753631i,-577.671908237081-562.649684753631i,-577.671908237081-562.649684753631i,-577.671908237081-562.649684753631i,-577.671908237081-562.649684753631i,-577.671908237081-562.649684753631i,0.024953094,0.003629062,0.024088096,1.531645652,0.002461021,0.002427056,39.62499565,12.36916598
3,-0.067802626,0.011063454,-0.009990065,0.084608935,0.053412127,0.033260728,1.577833616,-2.742754696,0.457283457,0.077889169,0.314056844,2.056144574,0.03397804,0.069126321,10.96945008,6.218344298,0.366060035,0.064575693,0.249833659,1.657082433,0.054176439,0.060235755,8.8817059,5.288935278,0.460484275,0.078364367,0.312967588,2.04971602,0.06323132,0.076464371,11.03917584,6.773745033,-0.662657488,-0.007208401,0.27673053,0.038681754,0.389459366,0.186173656,0.618277952,0.131520331,2.373565767,2.752915468,2.713730607,2.843052311,2.981320325,2.504024957,2.862402192,3.307574587,0.20910816,0.006066723,0.098631701,4.227730509,0.001154507,0.004778448,120.328835,38.66780581,0.382653786,0.382653786,0.382653786,0.382653786,0.382653786,0.382653786,0.382653786,0.382653786,2.707368156,2.707368156,2.707368156,2.707368156,2.707368156,2.707368156,2.707368156,2.707368156,-112757.0232,-112757.0232,-112757.0232,-112757.0232,-112757.0232,-112757.0232,-112757.0232,-112757.0232,-526.371215792001-595.180692864933i,-526.371215792001-595.180692864933i,-526.371215792001-595.180692864933i,-526.371215792001-595.180692864933i,-526.371215792001-595.180692864933i,-526.371215792001-595.180692864933i,-526.371215792001-595.180692864933i,-526.371215792001-595.180692864933i,0.066998651,0.00193958,0.030936353,1.326959953,0.001262799,0.001846667,38.49321791,14.49199174
3,-0.800351695,-0.003977939,0.004139946,0.675829218,0.061109112,0.042860992,10.47516136,0.411140235,0.532188734,0.075483595,0.327124389,2.286130631,0.043124026,0.074256376,7.473387338,6.710689267,0.836571592,0.058166829,0.269153788,1.960146017,0.062012784,0.065354891,10.95214004,5.338071738,0.959968681,0.075288622,0.325849991,2.375217691,0.074694349,0.085482817,12.85057422,6.696639395,0.492479439,0.458386956,-0.048084174,-0.294399867,0.505985581,0.346198699,0.208088705,-0.380674148,2.234187715,3.897126304,2.389784703,2.809304188,2.867003306,2.732677947,3.146812002,2.966071305,0.283224849,0.005697773,0.107010366,5.22639326,0.001859682,0.005514009,55.8515183,45.03335043,0.374414327,0.374414327,0.374414327,0.374414327,0.374414327,0.374414327,0.374414327,0.374414327,2.880319981,2.880319981,2.880319981,2.880319981,2.880319981,2.880319981,2.880319981,2.880319981,-144334.7794,-144334.7794,-144334.7794,-144334.7794,-144334.7794,-144334.7794,-144334.7794,-144334.7794,-540.457787919019-592.609194279443i,-540.457787919019-592.609194279443i,-540.457787919019-592.609194279443i,-540.457787919019-592.609194279443i,-540.457787919019-592.609194279443i,-540.457787919019-592.609194279443i,-540.457787919019-592.609194279443i,-540.457787919019-592.609194279443i,0.373219737,0.001790314,0.033535528,1.781874975,0.001762162,0.002307959,52.15804747,14.1639444
3,-0.765518955,0.064367576,0.186491024,-0.22632239,0.063271313,0.08201354,1.992810785,1.253156072,0.654819588,0.090167825,0.326926256,2.525950202,0.049013058,0.070912608,14.67202363,7.478968892,0.923430272,0.087331453,0.310051223,2.080846547,0.065564913,0.087111744,12.55664603,6.039483151,1.005686272,0.110493872,0.375248476,2.526065707,0.079915413,0.108235434,14.74893535,7.553902796,0.999779745,0.198744782,-0.274787254,-0.243841017,0.213470261,0.312758724,-0.871414015,-0.538490149,2.897793346,2.379913372,2.914068531,2.803800036,2.284259688,2.417133307,2.489780211,3.246770155,0.428788693,0.008130237,0.106880777,6.380424421,0.00240228,0.005028598,215.2682775,55.93497569,0.340877701,0.340877701,0.340877701,0.340877701,0.340877701,0.340877701,0.340877701,0.340877701,3.322591939,3.322591939,3.322591939,3.322591939,3.322591939,3.322591939,3.322591939,3.322591939,-197410.8077,-197410.8077,-197410.8077,-197410.8077,-197410.8077,-197410.8077,-197410.8077,-197410.8077,-526.579060978749-575.378755693439i,-526.579060978749-575.378755693439i,-526.579060978749-575.378755693439i,-526.579060978749-575.378755693439i,-526.579060978749-575.378755693439i,-526.579060978749-575.378755693439i,-526.579060978749-575.378755693439i,-526.579060978749-575.378755693439i,0.353963421,0.003856087,0.044474211,2.01539266,0.002017119,0.003700065,68.70677314,18.02242269
3,-0.37322723,0.009157685,0.105943088,-0.307060393,0.041742769,0.047965191,-7.916467653,-1.916117701,0.771481432,0.133382444,0.41458323,2.818353946,0.055690155,0.096796105,13.47518216,7.748939791,0.664898388,0.109186688,0.359405752,2.313207624,0.056479026,0.088041758,12.24097771,6.495828861,0.854259027,0.133167346,0.426308657,2.823891716,0.069420731,0.107683725,15.58235794,7.952422199,-0.69451589,-0.24875355,-0.296268106,0.332468848,-0.136290855,-0.579463742,-0.166870748,0.121568571,5.103918732,2.528741594,2.342783499,3.015197455,2.695176122,3.52676798,1.928100337,2.79977239,0.5951836,0.017790876,0.171879255,7.943118964,0.003101393,0.009369486,181.5805342,60.04606788,0.313465298,0.313465298,0.313465298,0.313465298,0.313465298,0.313465298,0.313465298,0.313465298,3.240632916,3.240632916,3.240632916,3.240632916,3.240632916,3.240632916,3.240632916,3.240632916,-230886.1422,-230886.1422,-230886.1422,-230886.1422,-230886.1422,-230886.1422,-230886.1422,-230886.1422,-531.87454035719-585.716954663344i,-531.87454035719-585.716954663344i,-531.87454035719-585.716954663344i,-531.87454035719-585.716954663344i,-531.87454035719-585.716954663344i,-531.87454035719-585.716954663344i,-531.87454035719-585.716954663344i,-531.87454035719-585.716954663344i,0.230488651,0.005601004,0.057400899,2.51864214,0.001522119,0.003662441,76.68955083,19.97419312
